,date,date_end,site,site_name,variable,value,unit_name
7402,11/08/2015,12/08/2015,my1,London Marylebone Road,v25,0.870833,ugm-3 (TEOM FDMS)
7403,12/08/2015,13/08/2015,my1,London Marylebone Road,v25,1.525,ugm-3 (TEOM FDMS)
7404,13/08/2015,14/08/2015,my1,London Marylebone Road,v25,3.75,ugm-3 (TEOM FDMS)
7405,14/08/2015,15/08/2015,my1,London Marylebone Road,v25,5.145833,ugm-3 (TEOM FDMS)
7406,15/08/2015,16/08/2015,my1,London Marylebone Road,v25,2.320833,ugm-3 (TEOM FDMS)
7407,16/08/2015,17/08/2015,my1,London Marylebone Road,v25,1.433333,ugm-3 (TEOM FDMS)
7408,17/08/2015,18/08/2015,my1,London Marylebone Road,v25,1.991667,ugm-3 (TEOM FDMS)
7409,18/08/2015,19/08/2015,my1,London Marylebone Road,v25,1.945833,ugm-3 (TEOM FDMS)
7410,19/08/2015,20/08/2015,my1,London Marylebone Road,v25,1.770833,ugm-3 (TEOM FDMS)
7411,20/08/2015,21/08/2015,my1,London Marylebone Road,v25,1.358333,ugm-3 (TEOM FDMS)
7412,21/08/2015,22/08/2015,my1,London Marylebone Road,v25,1.566667,ugm-3 (TEOM FDMS)
7413,22/08/2015,23/08/2015,my1,London Marylebone Road,v25,2.570833,ugm-3 (TEOM FDMS)
7414,23/08/2015,24/08/2015,my1,London Marylebone Road,v25,2.4875,ugm-3 (TEOM FDMS)
7415,24/08/2015,25/08/2015,my1,London Marylebone Road,v25,1.420833,ugm-3 (TEOM FDMS)
7416,25/08/2015,26/08/2015,my1,London Marylebone Road,v25,1.541667,ugm-3 (TEOM FDMS)
7417,26/08/2015,27/08/2015,my1,London Marylebone Road,v25,0.982609,ugm-3 (TEOM FDMS)
7418,27/08/2015,28/08/2015,my1,London Marylebone Road,v25,-0.083333,ugm-3 (TEOM FDMS)
7419,28/08/2015,29/08/2015,my1,London Marylebone Road,v25,0.073913,ugm-3 (TEOM FDMS)
7420,29/08/2015,30/08/2015,my1,London Marylebone Road,v25,1.054167,ugm-3 (TEOM FDMS)
7421,30/08/2015,31/08/2015,my1,London Marylebone Road,v25,2.370833,ugm-3 (TEOM FDMS)
7422,31/08/2015,01/09/2015,my1,London Marylebone Road,v25,1.008333,ugm-3 (TEOM FDMS)
7423,01/09/2015,02/09/2015,my1,London Marylebone Road,v25,1.283333,ugm-3 (TEOM FDMS)
7424,02/09/2015,03/09/2015,my1,London Marylebone Road,v25,1.883333,ugm-3 (TEOM FDMS)
7425,03/09/2015,04/09/2015,my1,London Marylebone Road,v25,0.866667,ugm-3 (TEOM FDMS)
7426,04/09/2015,05/09/2015,my1,London Marylebone Road,v25,0.966667,ugm-3 (TEOM FDMS)
7427,05/09/2015,06/09/2015,my1,London Marylebone Road,v25,0.358333,ugm-3 (TEOM FDMS)
7428,06/09/2015,07/09/2015,my1,London Marylebone Road,v25,0.716667,ugm-3 (TEOM FDMS)
7429,07/09/2015,08/09/2015,my1,London Marylebone Road,v25,0.620833,ugm-3 (TEOM FDMS)
7430,08/09/2015,09/09/2015,my1,London Marylebone Road,v25,0.729167,ugm-3 (TEOM FDMS)
7431,09/09/2015,10/09/2015,my1,London Marylebone Road,v25,1.4125,ugm-3 (TEOM FDMS)
7432,10/09/2015,11/09/2015,my1,London Marylebone Road,v25,2.566667,ugm-3 (TEOM FDMS)
7433,11/09/2015,12/09/2015,my1,London Marylebone Road,v25,3.45,ugm-3 (TEOM FDMS)
7434,12/09/2015,13/09/2015,my1,London Marylebone Road,v25,2.2,ugm-3 (TEOM FDMS)
7435,13/09/2015,14/09/2015,my1,London Marylebone Road,v25,2.054167,ugm-3 (TEOM FDMS)
7436,14/09/2015,15/09/2015,my1,London Marylebone Road,v25,1.358333,ugm-3 (TEOM FDMS)
7437,15/09/2015,16/09/2015,my1,London Marylebone Road,v25,0.879167,ugm-3 (TEOM FDMS)
7438,16/09/2015,17/09/2015,my1,London Marylebone Road,v25,1.6875,ugm-3 (TEOM FDMS)
7439,17/09/2015,18/09/2015,my1,London Marylebone Road,v25,1.104167,ugm-3 (TEOM FDMS)
7440,18/09/2015,19/09/2015,my1,London Marylebone Road,v25,0.75,ugm-3 (TEOM FDMS)
7441,19/09/2015,20/09/2015,my1,London Marylebone Road,v25,1.683333,ugm-3 (TEOM FDMS)
7442,20/09/2015,21/09/2015,my1,London Marylebone Road,v25,4.229167,ugm-3 (TEOM FDMS)
7443,21/09/2015,22/09/2015,my1,London Marylebone Road,v25,4.570833,ugm-3 (TEOM FDMS)
7444,22/09/2015,23/09/2015,my1,London Marylebone Road,v25,1.079167,ugm-3 (TEOM FDMS)
7445,23/09/2015,24/09/2015,my1,London Marylebone Road,v25,1.275,ugm-3 (TEOM FDMS)
7446,24/09/2015,25/09/2015,my1,London Marylebone Road,v25,1.304167,ugm-3 (TEOM FDMS)
7447,25/09/2015,26/09/2015,my1,London Marylebone Road,v25,0.6625,ugm-3 (TEOM FDMS)
7448,26/09/2015,27/09/2015,my1,London Marylebone Road,v25,1.095833,ugm-3 (TEOM FDMS)
7449,27/09/2015,28/09/2015,my1,London Marylebone Road,v25,0.541667,ugm-3 (TEOM FDMS)
7450,28/09/2015,29/09/2015,my1,London Marylebone Road,v25,1.445833,ugm-3 (TEOM FDMS)
7451,29/09/2015,30/09/2015,my1,London Marylebone Road,v25,1.883333,ugm-3 (TEOM FDMS)
7452,30/09/2015,01/10/2015,my1,London Marylebone Road,v25,1.579167,ugm-3 (TEOM FDMS)
7453,01/07/2015,02/07/2015,my1,London Marylebone Road,v10,2.7,ugm-3 (TEOM FDMS)
7454,02/07/2015,03/07/2015,my1,London Marylebone Road,v10,1.658333,ugm-3 (TEOM FDMS)
7455,03/07/2015,04/07/2015,my1,London Marylebone Road,v10,1.7125,ugm-3 (TEOM FDMS)
7456,04/07/2015,05/07/2015,my1,London Marylebone Road,v10,3.6,ugm-3 (TEOM FDMS)
7457,05/07/2015,06/07/2015,my1,London Marylebone Road,v10,2.295833,ugm-3 (TEOM FDMS)
7458,06/07/2015,07/07/2015,my1,London Marylebone Road,v10,2.279167,ugm-3 (TEOM FDMS)
7459,07/07/2015,08/07/2015,my1,London Marylebone Road,v10,2.391667,ugm-3 (TEOM FDMS)
7460,08/07/2015,09/07/2015,my1,London Marylebone Road,v10,0.43913,ugm-3 (TEOM FDMS)
7461,09/07/2015,10/07/2015,my1,London Marylebone Road,v10,0.91,ugm-3 (TEOM FDMS)
7462,10/07/2015,11/07/2015,my1,London Marylebone Road,v10,1.879167,ugm-3 (TEOM FDMS)
7463,11/07/2015,12/07/2015,my1,London Marylebone Road,v10,1.45,ugm-3 (TEOM FDMS)
7464,12/07/2015,13/07/2015,my1,London Marylebone Road,v10,1.395833,ugm-3 (TEOM FDMS)
7465,13/07/2015,14/07/2015,my1,London Marylebone Road,v10,1.616667,ugm-3 (TEOM FDMS)
7466,14/07/2015,15/07/2015,my1,London Marylebone Road,v10,NA,ugm-3 (TEOM FDMS)
7467,15/07/2015,16/07/2015,my1,London Marylebone Road,v10,NA,ugm-3 (TEOM FDMS)
7468,16/07/2015,17/07/2015,my1,London Marylebone Road,v10,NA,ugm-3 (TEOM FDMS)
7469,17/07/2015,18/07/2015,my1,London Marylebone Road,v10,1.966667,ugm-3 (TEOM FDMS)
7470,18/07/2015,19/07/2015,my1,London Marylebone Road,v10,2.004167,ugm-3 (TEOM FDMS)
7471,19/07/2015,20/07/2015,my1,London Marylebone Road,v10,1.829167,ugm-3 (TEOM FDMS)
7472,20/07/2015,21/07/2015,my1,London Marylebone Road,v10,1.683333,ugm-3 (TEOM FDMS)
7473,21/07/2015,22/07/2015,my1,London Marylebone Road,v10,1.2875,ugm-3 (TEOM FDMS)
7474,22/07/2015,23/07/2015,my1,London Marylebone Road,v10,1.366667,ugm-3 (TEOM FDMS)
7475,23/07/2015,24/07/2015,my1,London Marylebone Road,v10,0.622222,ugm-3 (TEOM FDMS)
7476,24/07/2015,25/07/2015,my1,London Marylebone Road,v10,1.545833,ugm-3 (TEOM FDMS)
7477,25/07/2015,26/07/2015,my1,London Marylebone Road,v10,0.3,ugm-3 (TEOM FDMS)
7478,26/07/2015,27/07/2015,my1,London Marylebone Road,v10,2.5375,ugm-3 (TEOM FDMS)
7479,27/07/2015,28/07/2015,my1,London Marylebone Road,v10,1.016667,ugm-3 (TEOM FDMS)
7480,28/07/2015,29/07/2015,my1,London Marylebone Road,v10,1.125,ugm-3 (TEOM FDMS)
7481,29/07/2015,30/07/2015,my1,London Marylebone Road,v10,0.841667,ugm-3 (TEOM FDMS)
7482,30/07/2015,31/07/2015,my1,London Marylebone Road,v10,0.816667,ugm-3 (TEOM FDMS)
7483,31/07/2015,01/08/2015,my1,London Marylebone Road,v10,2.375,ugm-3 (TEOM FDMS)
7484,01/08/2015,02/08/2015,my1,London Marylebone Road,v10,1.375,ugm-3 (TEOM FDMS)
7485,02/08/2015,03/08/2015,my1,London Marylebone Road,v10,2.3625,ugm-3 (TEOM FDMS)
7486,03/08/2015,04/08/2015,my1,London Marylebone Road,v10,1.895833,ugm-3 (TEOM FDMS)
7487,04/08/2015,05/08/2015,my1,London Marylebone Road,v10,1.8875,ugm-3 (TEOM FDMS)
7488,05/08/2015,06/08/2015,my1,London Marylebone Road,v10,1.9,ugm-3 (TEOM FDMS)
7489,06/08/2015,07/08/2015,my1,London Marylebone Road,v10,1.283333,ugm-3 (TEOM FDMS)
7490,07/08/2015,08/08/2015,my1,London Marylebone Road,v10,1.725,ugm-3 (TEOM FDMS)
7491,08/08/2015,09/08/2015,my1,London Marylebone Road,v10,2.2875,ugm-3 (TEOM FDMS)
7492,09/08/2015,10/08/2015,my1,London Marylebone Road,v10,2.379167,ugm-3 (TEOM FDMS)
7493,10/08/2015,11/08/2015,my1,London Marylebone Road,v10,2.240909,ugm-3 (TEOM FDMS)
7494,11/08/2015,12/08/2015,my1,London Marylebone Road,v10,1.579167,ugm-3 (TEOM FDMS)
7495,12/08/2015,13/08/2015,my1,London Marylebone Road,v10,2.058333,ugm-3 (TEOM FDMS)
7496,13/08/2015,14/08/2015,my1,London Marylebone Road,v10,4.608333,ugm-3 (TEOM FDMS)
7497,14/08/2015,15/08/2015,my1,London Marylebone Road,v10,6.4125,ugm-3 (TEOM FDMS)
7498,15/08/2015,16/08/2015,my1,London Marylebone Road,v10,2.7875,ugm-3 (TEOM FDMS)
7499,16/08/2015,17/08/2015,my1,London Marylebone Road,v10,1.920833,ugm-3 (TEOM FDMS)
7500,17/08/2015,18/08/2015,my1,London Marylebone Road,v10,2.654167,ugm-3 (TEOM FDMS)
7501,18/08/2015,19/08/2015,my1,London Marylebone Road,v10,2.016667,ugm-3 (TEOM FDMS)
7502,19/08/2015,20/08/2015,my1,London Marylebone Road,v10,2.291667,ugm-3 (TEOM FDMS)
7503,20/08/2015,21/08/2015,my1,London Marylebone Road,v10,2.166667,ugm-3 (TEOM FDMS)
7504,21/08/2015,22/08/2015,my1,London Marylebone Road,v10,2.204167,ugm-3 (TEOM FDMS)
7505,22/08/2015,23/08/2015,my1,London Marylebone Road,v10,3.0875,ugm-3 (TEOM FDMS)
7506,23/08/2015,24/08/2015,my1,London Marylebone Road,v10,3.195833,ugm-3 (TEOM FDMS)
7507,24/08/2015,25/08/2015,my1,London Marylebone Road,v10,1.941667,ugm-3 (TEOM FDMS)
7508,25/08/2015,26/08/2015,my1,London Marylebone Road,v10,1.8375,ugm-3 (TEOM FDMS)
7509,26/08/2015,27/08/2015,my1,London Marylebone Road,v10,1.586364,ugm-3 (TEOM FDMS)
7510,27/08/2015,28/08/2015,my1,London Marylebone Road,v10,0.779167,ugm-3 (TEOM FDMS)
7511,28/08/2015,29/08/2015,my1,London Marylebone Road,v10,1.079167,ugm-3 (TEOM FDMS)
7512,29/08/2015,30/08/2015,my1,London Marylebone Road,v10,1.979167,ugm-3 (TEOM FDMS)
7513,30/08/2015,31/08/2015,my1,London Marylebone Road,v10,3.279167,ugm-3 (TEOM FDMS)
7514,31/08/2015,01/09/2015,my1,London Marylebone Road,v10,1.4875,ugm-3 (TEOM FDMS)
7515,01/09/2015,02/09/2015,my1,London Marylebone Road,v10,1.570833,ugm-3 (TEOM FDMS)
7516,02/09/2015,03/09/2015,my1,London Marylebone Road,v10,2.466667,ugm-3 (TEOM FDMS)
7517,03/09/2015,04/09/2015,my1,London Marylebone Road,v10,1.545833,ugm-3 (TEOM FDMS)
7518,04/09/2015,05/09/2015,my1,London Marylebone Road,v10,1.165217,ugm-3 (TEOM FDMS)
7519,05/09/2015,06/09/2015,my1,London Marylebone Road,v10,1.204167,ugm-3 (TEOM FDMS)
7520,06/09/2015,07/09/2015,my1,London Marylebone Road,v10,1.833333,ugm-3 (TEOM FDMS)
7521,07/09/2015,08/09/2015,my1,London Marylebone Road,v10,1.441667,ugm-3 (TEOM FDMS)
7522,08/09/2015,09/09/2015,my1,London Marylebone Road,v10,1.666667,ugm-3 (TEOM FDMS)
7523,09/09/2015,10/09/2015,my1,London Marylebone Road,v10,2.025,ugm-3 (TEOM FDMS)
7524,10/09/2015,11/09/2015,my1,London Marylebone Road,v10,3.558333,ugm-3 (TEOM FDMS)
7525,11/09/2015,12/09/2015,my1,London Marylebone Road,v10,4.533333,ugm-3 (TEOM FDMS)
7526,12/09/2015,13/09/2015,my1,London Marylebone Road,v10,2.154167,ugm-3 (TEOM FDMS)
7527,13/09/2015,14/09/2015,my1,London Marylebone Road,v10,2.241667,ugm-3 (TEOM FDMS)
7528,14/09/2015,15/09/2015,my1,London Marylebone Road,v10,2.245833,ugm-3 (TEOM FDMS)
7529,15/09/2015,16/09/2015,my1,London Marylebone Road,v10,1.283333,ugm-3 (TEOM FDMS)
7530,16/09/2015,17/09/2015,my1,London Marylebone Road,v10,1.966667,ugm-3 (TEOM FDMS)
7531,17/09/2015,18/09/2015,my1,London Marylebone Road,v10,1.145833,ugm-3 (TEOM FDMS)
7532,18/09/2015,19/09/2015,my1,London Marylebone Road,v10,0.8625,ugm-3 (TEOM FDMS)
7533,19/09/2015,20/09/2015,my1,London Marylebone Road,v10,1.579167,ugm-3 (TEOM FDMS)
7534,20/09/2015,21/09/2015,my1,London Marylebone Road,v10,4.425,ugm-3 (TEOM FDMS)
7535,21/09/2015,22/09/2015,my1,London Marylebone Road,v10,4.595833,ugm-3 (TEOM FDMS)
7536,22/09/2015,23/09/2015,my1,London Marylebone Road,v10,1.558333,ugm-3 (TEOM FDMS)
7537,23/09/2015,24/09/2015,my1,London Marylebone Road,v10,0.641667,ugm-3 (TEOM FDMS)
7538,24/09/2015,25/09/2015,my1,London Marylebone Road,v10,0.791667,ugm-3 (TEOM FDMS)
7539,25/09/2015,26/09/2015,my1,London Marylebone Road,v10,1.0375,ugm-3 (TEOM FDMS)
7540,26/09/2015,27/09/2015,my1,London Marylebone Road,v10,1.3875,ugm-3 (TEOM FDMS)
7541,27/09/2015,28/09/2015,my1,London Marylebone Road,v10,1.35,ugm-3 (TEOM FDMS)
7542,28/09/2015,29/09/2015,my1,London Marylebone Road,v10,1.720833,ugm-3 (TEOM FDMS)
7543,29/09/2015,30/09/2015,my1,London Marylebone Road,v10,2.304167,ugm-3 (TEOM FDMS)
7544,30/09/2015,01/10/2015,my1,London Marylebone Road,v10,2.46087,ugm-3 (TEOM FDMS)
7545,01/07/2015,02/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7546,02/07/2015,03/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7547,03/07/2015,04/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7548,04/07/2015,05/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7549,05/07/2015,06/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7550,06/07/2015,07/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7551,07/07/2015,08/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7552,08/07/2015,09/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7553,09/07/2015,10/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7554,10/07/2015,11/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7555,11/07/2015,12/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7556,12/07/2015,13/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7557,13/07/2015,14/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7558,14/07/2015,15/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7559,15/07/2015,16/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7560,16/07/2015,17/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7561,17/07/2015,18/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7562,18/07/2015,19/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7563,19/07/2015,20/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7564,20/07/2015,21/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7565,21/07/2015,22/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7566,22/07/2015,23/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7567,23/07/2015,24/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7568,24/07/2015,25/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7569,25/07/2015,26/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7570,26/07/2015,27/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7571,27/07/2015,28/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7572,28/07/2015,29/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7573,29/07/2015,30/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7574,30/07/2015,31/07/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7575,31/07/2015,01/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7576,01/08/2015,02/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7577,02/08/2015,03/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7578,03/08/2015,04/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7579,04/08/2015,05/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7580,05/08/2015,06/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7581,06/08/2015,07/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7582,07/08/2015,08/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7583,08/08/2015,09/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7584,09/08/2015,10/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7585,10/08/2015,11/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7586,11/08/2015,12/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7587,12/08/2015,13/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7588,13/08/2015,14/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7589,14/08/2015,15/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7590,15/08/2015,16/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7591,16/08/2015,17/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7592,17/08/2015,18/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7593,18/08/2015,19/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7594,19/08/2015,20/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7595,20/08/2015,21/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7596,21/08/2015,22/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7597,22/08/2015,23/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7598,23/08/2015,24/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7599,24/08/2015,25/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7600,25/08/2015,26/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7601,26/08/2015,27/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7602,27/08/2015,28/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7603,28/08/2015,29/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7604,29/08/2015,30/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7605,30/08/2015,31/08/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7606,31/08/2015,01/09/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7607,01/09/2015,02/09/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7608,02/09/2015,03/09/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7609,03/09/2015,04/09/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7610,04/09/2015,05/09/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7611,05/09/2015,06/09/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7612,06/09/2015,07/09/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7613,07/09/2015,08/09/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7614,08/09/2015,09/09/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7615,09/09/2015,10/09/2015,newc,Newcastle Centre,v10,NA,ugm-3 (TEOM FDMS)
7616,10/09/2015,11/09/2015,newc,Newcastle Centre,v10,1.583333,ugm-3 (TEOM FDMS)
7617,11/09/2015,12/09/2015,newc,Newcastle Centre,v10,2.441667,ugm-3 (TEOM FDMS)
7618,12/09/2015,13/09/2015,newc,Newcastle Centre,v10,2.979167,ugm-3 (TEOM FDMS)
7619,13/09/2015,14/09/2015,newc,Newcastle Centre,v10,1.891667,ugm-3 (TEOM FDMS)
7620,14/09/2015,15/09/2015,newc,Newcastle Centre,v10,1.104167,ugm-3 (TEOM FDMS)
7621,15/09/2015,16/09/2015,newc,Newcastle Centre,v10,-0.183333,ugm-3 (TEOM FDMS)
7622,16/09/2015,17/09/2015,newc,Newcastle Centre,v10,0.320833,ugm-3 (TEOM FDMS)
7623,17/09/2015,18/09/2015,newc,Newcastle Centre,v10,-0.991667,ugm-3 (TEOM FDMS)
7624,18/09/2015,19/09/2015,newc,Newcastle Centre,v10,-0.704167,ugm-3 (TEOM FDMS)
7625,19/09/2015,20/09/2015,newc,Newcastle Centre,v10,0.1875,ugm-3 (TEOM FDMS)
7626,20/09/2015,21/09/2015,newc,Newcastle Centre,v10,1.2875,ugm-3 (TEOM FDMS)
7627,21/09/2015,22/09/2015,newc,Newcastle Centre,v10,1.891667,ugm-3 (TEOM FDMS)
7628,22/09/2015,23/09/2015,newc,Newcastle Centre,v10,-0.033333,ugm-3 (TEOM FDMS)
7629,23/09/2015,24/09/2015,newc,Newcastle Centre,v10,-0.516667,ugm-3 (TEOM FDMS)
7630,24/09/2015,25/09/2015,newc,Newcastle Centre,v10,-0.2375,ugm-3 (TEOM FDMS)
7631,25/09/2015,26/09/2015,newc,Newcastle Centre,v10,-0.7125,ugm-3 (TEOM FDMS)
7632,26/09/2015,27/09/2015,newc,Newcastle Centre,v10,0.458333,ugm-3 (TEOM FDMS)
7633,27/09/2015,28/09/2015,newc,Newcastle Centre,v10,1.166667,ugm-3 (TEOM FDMS)
7634,28/09/2015,29/09/2015,newc,Newcastle Centre,v10,3.691667,ugm-3 (TEOM FDMS)
7635,29/09/2015,30/09/2015,newc,Newcastle Centre,v10,3.120833,ugm-3 (TEOM FDMS)
7636,30/09/2015,01/10/2015,newc,Newcastle Centre,v10,3.295833,ugm-3 (TEOM FDMS)
7637,01/07/2015,02/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7638,02/07/2015,03/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7639,03/07/2015,04/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7640,04/07/2015,05/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7641,05/07/2015,06/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7642,06/07/2015,07/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7643,07/07/2015,08/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7644,08/07/2015,09/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7645,09/07/2015,10/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7646,10/07/2015,11/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7647,11/07/2015,12/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7648,12/07/2015,13/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7649,13/07/2015,14/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7650,14/07/2015,15/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7651,15/07/2015,16/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7652,16/07/2015,17/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7653,17/07/2015,18/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7654,18/07/2015,19/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7655,19/07/2015,20/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7656,20/07/2015,21/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7657,21/07/2015,22/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7658,22/07/2015,23/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7659,23/07/2015,24/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7660,24/07/2015,25/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7661,25/07/2015,26/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7662,26/07/2015,27/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
7663,27/07/2015,28/07/2015,newc,Newcastle Centre,v25,NA,ugm-3 (TEOM FDMS)
